state_name,industry_name,YEAR,total_workers,median_wage,mean_wage,total_wage_bill
Texas,Management of Companies and Enterprises,2013,128,70000,100095.3125,12812200
Texas,Management of Companies and Enterprises,2014,119,69000,104089.91596638656,12386700
Texas,Management of Companies and Enterprises,2015,158,70000,107372.53164556962,16964860
Texas,Management of Companies and Enterprises,2016,203,74000,108961.5763546798,22119200
Texas,Management of Companies and Enterprises,2017,228,79000,108369.29824561403,24708200
Texas,Management of Companies and Enterprises,2018,245,76000,103908.40816326531,25457560
Texas,Management of Companies and Enterprises,2019,229,80000,106791.26637554585,24455200
Texas,Management of Companies and Enterprises,2020,169,90000,106223.07692307692,17951700
Texas,Management of Companies and Enterprises,2021,204,83500,122698.5294117647,25030500
Texas,Management of Companies and Enterprises,2022,206,85000,118279.7572815534,24365630
Texas,Manufacturing,2007,10631,40000,53718.306838491204,571079320
Texas,Manufacturing,2008,11171,42000,56361.34186733506,629612550
Texas,Manufacturing,2009,10529,45000,58661.46262703011,617646540
Texas,Manufacturing,2010,10440,43000,58621.96072796935,612013270
Texas,Manufacturing,2011,10188,40000,55521.34864546525,565651500
Texas,Manufacturing,2012,10229,44000,59298.96568579529,606569120
Texas,Manufacturing,2013,10720,45100,62106.53302238806,665782034
Texas,Manufacturing,2014,10247,45000,62098.190689958035,636320160
Texas,Manufacturing,2015,10481,48000,66388.66234137963,695819570
Texas,Manufacturing,2016,10207,50000,67020.31782110316,684076384
Texas,Manufacturing,2017,10496,50000,68101.97027439025,714798280
Texas,Manufacturing,2018,10594,50000,70187.15121767038,743562680
Texas,Manufacturing,2019,10911,53000,71695.41746860967,782268700
Texas,Manufacturing,2020,6711,55000,73475.83966621965,493096360
Texas,Manufacturing,2021,10122,55000,74985.39616676547,759002180
Texas,Manufacturing,2022,11535,60000,79514.56783701778,917200540
Texas,Military,2007,876,32000,37736.94063926941,33057560
Texas,Military,2008,1074,36000,40524.77653631285,43523610
Texas,Military,2009,1064,36000,41387.96992481203,44036800
Texas,Military,2010,940,36000,43104.35106382979,40518090
Texas,Military,2011,980,30000,37362.43877551021,36615190
Texas,Military,2012,1025,30000,37378.86829268293,38313340
Texas,Military,2013,921,35000,40602.49728555918,37394900
Texas,Military,2014,913,34700,41288.84994523549,37696720
Texas,Military,2015,916,35000,42848.03493449782,39248800
Texas,Military,2016,865,37000,43512.57803468208,37638380
Texas,Military,2017,847,38400,45494.09681227863,38533500
Texas,Military,2018,823,39000,49411.17861482382,40665400
Texas,Military,2019,942,40250,48635.77494692145,45814900
Texas,Military,2020,746,35000,49574.86595174263,36982850
Texas,Military,2021,1230,32000,44259.186991869916,54438800
Texas,Military,2022,1266,36200,48998.34123222749,62031900
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2007,2000,55000,74228.43,148456860
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2008,2299,59000,78255.19791213571,179908700
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2009,2121,60000,78668.64686468647,166856200
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2010,2129,60000,77679.50681070925,165379670
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2011,2280,60000,79370.9649122807,180965800
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2012,2683,60000,79218.93402907194,212544400
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2013,2809,60000,85600.53399786401,240451900
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2014,3236,65000,89998.6372064277,291235590
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2015,3036,72000,98496.04743083003,299034000
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2016,2479,75000,101328.78983461072,251194070
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2017,2349,71000,98331.80076628353,230981400
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2018,2671,70000,98082.16398352677,261977460
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2019,2744,80000,104052.40160349854,285519790
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2020,1405,80000,102655.5871886121,144231100
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2021,1634,79000,99106.48714810281,161940000
Texas,"Mining, Quarrying, and Oil and Gas Extraction",2022,1978,81000,107736.7947421638,213103380
Texas,"Other Services, Except Public Administration",2007,5265,15000,21765.048433048432,114592980
Texas,"Other Services, Except Public Administration",2008,5466,15400,23255.525064032197,127114700
Texas,"Other Services, Except Public Administration",2009,5504,15000,22303.67914244186,122759450
Texas,"Other Services, Except Public Administration",2010,5604,15000,22967.892576730905,128712070
Texas,"Other Services, Except Public Administration",2011,5843,15000,22047.06315249016,128820990
Texas,"Other Services, Except Public Administration",2012,5587,15000,23733.287989976732,132597880
Texas,"Other Services, Except Public Administration",2013,5967,15000,24034.60700519524,143414500
Texas,"Other Services, Except Public Administration",2014,5972,16000,24260.87608841259,144885952
Texas,"Other Services, Except Public Administration",2015,5851,18000,25391.449324901725,148565370
Texas,"Other Services, Except Public Administration",2016,6268,18000,25892.77760051053,162295930
Texas,"Other Services, Except Public Administration",2017,6267,19200,27796.17360778682,174198620
Texas,"Other Services, Except Public Administration",2018,6390,20000,28691.743348982785,183340240
Texas,"Other Services, Except Public Administration",2019,6547,21000,30856.30212310982,202016210
Texas,"Other Services, Except Public Administration",2020,3914,22000,30982.478283086355,121265420
Texas,"Other Services, Except Public Administration",2021,5813,22000,30742.017890934112,178703350
Texas,"Other Services, Except Public Administration",2022,6543,24000,33739.630139079934,220758400
Texas,"Professional, Scientific, and Technical Services",2007,6558,46000,63094.508996645316,413773790
Texas,"Professional, Scientific, and Technical Services",2008,7090,48000,65279.787023977435,462833690
Texas,"Professional, Scientific, and Technical Services",2009,6935,50000,66035.268925739,457954590
Texas,"Professional, Scientific, and Technical Services",2010,6875,50000,64915.88218181818,446296690
Texas,"Professional, Scientific, and Technical Services",2011,6376,48000,66990.1395859473,427129130
Texas,"Professional, Scientific, and Technical Services",2012,7101,50000,69185.42177158147,491285680
Texas,"Professional, Scientific, and Technical Services",2013,7557,51000,70950.77438136826,536175002
Texas,"Professional, Scientific, and Technical Services",2014,7886,55000,76169.21937610956,600670464
Texas,"Professional, Scientific, and Technical Services",2015,8171,55000,77077.27328356382,629798400
Texas,"Professional, Scientific, and Technical Services",2016,8443,58000,77422.14852540566,653675200
Texas,"Professional, Scientific, and Technical Services",2017,8849,60000,79031.450333371,699349304
Texas,"Professional, Scientific, and Technical Services",2018,9309,60000,82833.54065957676,771097430
Texas,"Professional, Scientific, and Technical Services",2019,10008,63000,85509.65967226219,855780674
Texas,"Professional, Scientific, and Technical Services",2020,6482,65000,87263.5128046899,565642090
Texas,"Professional, Scientific, and Technical Services",2021,9645,68000,89745.97138413686,865599894
Texas,"Professional, Scientific, and Technical Services",2022,12140,72000,96230.38550247117,1168236880
Texas,Public Administration,2007,4758,40000,46126.37662883564,219469300
Texas,Public Administration,2008,4895,40000,46721.27068437181,228700620
Texas,Public Administration,2009,4948,41000,48297.62732417138,238976660
Texas,Public Administration,2010,5482,42000,48954.47464429041,268368430
Texas,Public Administration,2011,4960,40950,48856.08870967742,242326200
Texas,Public Administration,2012,5164,42000,50232.858249419056,259402480
Texas,Public Administration,2013,5133,45000,51837.66997857004,266082760
Texas,Public Administration,2014,5111,45000,53229.45216200352,272055730
Texas,Public Administration,2015,5057,46800,54555.50207632984,275887174
Texas,Public Administration,2016,4940,47950,55557.00809716599,274451620
Texas,Public Administration,2017,5210,50000,57905.20921305182,301686140
Texas,Public Administration,2018,5258,50000,58918.47926968429,309793364
Texas,Public Administration,2019,5384,53000,61055.14487369985,328720900
Texas,Public Administration,2020,3552,51000,60010.94031531532,213158860
Texas,Public Administration,2021,5092,54000,62496.00746268657,318229670
Texas,Public Administration,2022,5788,59000,66130.57705597789,382763780
Texas,Real Estate and Rental and Leasing,2007,402,30000,35250.298507462685,14170620
Texas,Real Estate and Rental and Leasing,2008,415,30000,36873.87951807229,15302660
Texas,Real Estate and Rental and Leasing,2009,376,31600,37989.97340425532,14284230
Texas,Real Estate and Rental and Leasing,2010,351,30000,37765.071225071224,13255540
Texas,Real Estate and Rental and Leasing,2011,293,33600,43165.972696245735,12647630
Texas,Real Estate and Rental and Leasing,2012,300,32250,46047.73333333333,13814320
Texas,Real Estate and Rental and Leasing,2013,326,33900,42154.17177914111,13742260
Texas,Real Estate and Rental and Leasing,2014,338,35000,47630.44378698225,16099090
Texas,Real Estate and Rental and Leasing,2015,379,36000,51653.56200527705,19576700
Texas,Real Estate and Rental and Leasing,2016,393,36400,48451.45038167939,19041420
Texas,Real Estate and Rental and Leasing,2017,383,39000,47759.843342036555,18292020
Texas,Real Estate and Rental and Leasing,2018,2549,35000,52630.306002353864,134154650
Texas,Real Estate and Rental and Leasing,2019,2688,36000,59023.247767857145,158654490
Texas,Real Estate and Rental and Leasing,2020,1675,40000,60299.50447761194,101001670
Texas,Real Estate and Rental and Leasing,2021,2347,36000,57392.36046016191,134699870
Texas,Real Estate and Rental and Leasing,2022,2749,40000,63278.290287377225,173952020
Texas,Retail Trade,2007,11267,19000,27892.832164728854,314268540
Texas,Retail Trade,2008,12016,20000,29460.82140479361,354001230
Texas,Retail Trade,2009,11879,20000,30085.86833908578,357390030
Texas,Retail Trade,2010,11875,20000,29546.06147368421,350859480
Texas,Retail Trade,2011,11826,19800,29055.14628784035,343606160
Texas,Retail Trade,2012,11956,20000,30298.662930746068,362250814
Texas,Retail Trade,2013,12684,20000,30679.951119520654,389144500
Texas,Retail Trade,2014,12325,20000,31148.116186612577,383900532
Texas,Retail Trade,2015,12991,20500,31996.450619659765,415665890
Texas,Retail Trade,2016,12946,21050,33823.21952726711,437875400
Texas,Retail Trade,2017,13246,22000,34946.774875434094,462904980
Texas,Retail Trade,2018,13251,23000,34761.05275073579,460618710
Texas,Retail Trade,2019,13336,24000,36197.54949010198,482730520
Texas,Retail Trade,2020,8327,24000,36526.08262279332,304152690
Texas,Retail Trade,2021,12596,25000,37512.40901873611,472506304
Texas,Retail Trade,2022,15113,26000,39701.91358433137,600015020
Texas,Transportation and Warehousing,2007,5079,38000,43842.98287064383,222678510
Texas,Transportation and Warehousing,2008,5287,39600,45042.22243238131,238138230
Texas,Transportation and Warehousing,2009,4836,39000,44572.18775847808,215551100
Texas,Transportation and Warehousing,2010,4814,36700,44373.52513502285,213614150
Texas,Transportation and Warehousing,2011,4651,38400,44207.97677918727,205611300
Texas,Transportation and Warehousing,2012,4848,40000,47570.8704620462,230623580
Texas,Transportation and Warehousing,2013,4791,40000,48397.94823627635,231874570
Texas,Transportation and Warehousing,2014,5050,40000,49446.89782178218,249706834
Texas,Transportation and Warehousing,2015,5378,40000,50553.0922275939,271874530
Texas,Transportation and Warehousing,2016,5352,40000,51146.53587443946,273736260
Texas,Transportation and Warehousing,2017,5778,40000,51907.499134648664,299921530
Texas,Transportation and Warehousing,2018,6156,42000,54466.99805068226,335298840
Texas,Transportation and Warehousing,2019,6229,43000,55855.42783753412,347923460
Texas,Transportation and Warehousing,2020,3926,42000,53882.272032603156,211541800
Texas,Transportation and Warehousing,2021,6136,40000,52385.9501303781,321440190
Texas,Transportation and Warehousing,2022,7050,42450,55153.46524822695,388831930
Texas,Unknown,2007,2320,21300,36033.28793103448,83597228
Texas,Unknown,2008,2282,23000,36993.49255039439,84419150
Texas,Unknown,2009,2212,24000,37417.736889692584,82768034
Texas,Unknown,2010,2108,25000,37596.67931688805,79253800
Texas,Unknown,2011,2026,22000,36853.23790720632,74664660
Texas,Unknown,2012,2206,24050,40004.50135992747,88249930
Texas,Unknown,2013,2262,26000,41320.37135278514,93466680
Texas,Unknown,2014,2443,25500,43512.889889480146,106301990
Texas,Unknown,2015,2571,29000,47911.567483469466,123180640
Texas,Unknown,2016,2633,30000,47508.60995062666,125090170
Texas,Unknown,2017,2750,30000,51262.20509090909,140971064
Texas,Utilities,2007,1057,48000,59267.74834437086,62646010
Texas,Utilities,2008,1102,48100,59522.041742286754,65593290
Texas,Utilities,2009,1118,50000,62847.73703041145,70263770
Texas,Utilities,2010,1148,50000,60947.343205574914,69967550
Texas,Utilities,2011,1155,50000,62937.142857142855,72692400
Texas,Utilities,2012,1077,50000,65862.26555246054,70933660
Texas,Utilities,2013,1154,52000,66633.79549393414,76895400
Texas,Utilities,2014,1177,55000,69835.85386576041,82196800
Texas,Utilities,2015,1099,59000,71021.110100091,78052200
Texas,Utilities,2016,1106,60000,75108.04701627487,83069500
Texas,Utilities,2017,1245,60000,78752.2891566265,98046600
Texas,Utilities,2018,1208,60000,74474.6274834437,89965350
Texas,Utilities,2019,1160,65000,86544.53448275862,100391660
Texas,Utilities,2020,830,67000,84696.26506024097,70297900
Texas,Utilities,2021,1204,68000,83398.52159468438,100411820
Texas,Utilities,2022,1420,75000,93336.71126760563,132538130
Texas,Wholesale Trade,2007,3683,38000,52659.64539777355,193945474
Texas,Wholesale Trade,2008,3738,40000,56152.4050294275,209897690
Texas,Wholesale Trade,2009,3521,40000,55959.38199375178,197032984
Texas,Wholesale Trade,2010,3277,40000,53720.289899298135,176041390
Texas,Wholesale Trade,2011,3159,38000,54576.6413421969,172407610
Texas,Wholesale Trade,2012,2995,40000,57840.6143572621,173232640
Texas,Wholesale Trade,2013,3390,41050,58845.37463126844,199485820
Texas,Wholesale Trade,2014,3547,44000,62220.544121793064,220696270
Texas,Wholesale Trade,2015,3502,45000,65146.29354654483,228142320
Texas,Wholesale Trade,2016,3485,44000,61979.601147776186,215998910
Texas,Wholesale Trade,2017,3457,45400,63670.06363899335,220107410
Texas,Wholesale Trade,2018,3313,47000,65761.36432236644,217867400
Texas,Wholesale Trade,2019,3556,50000,68325.75084364455,242966370
Texas,Wholesale Trade,2020,2107,50000,68283.08970099667,143872470
Texas,Wholesale Trade,2021,2840,50000,72049.79225352113,204621410
Texas,Wholesale Trade,2022,3268,51000,73975.87209302325,241753150
